graine,score
419,-255.0
420,-138.0
421,-355.0
422,-87.0
423,-342.0
424,-93.0
425,-277.0
426,-229.0
427,-288.0
428,-326.0
429,-269.0
430,-377.0
431,-316.0
432,-184.0
433,-405.0
434,-84.0
435,-433.0
436,-192.0
437,-106.0
438,-25.0
439,-264.0
440,-105.0
441,0.0
442,-119.0
443,-73.0
444,-356.0
445,-299.0
446,-115.0
447,-295.0
448,-64.0
449,-292.0
450,-335.0
451,-103.0
452,-106.0
453,-54.0
454,-361.0
455,-8.0
456,-187.0
457,-34.0
458,-352.0
459,-200.0
460,-237.0
461,-356.0
462,-373.0
463,-136.0
464,-180.0
465,-258.0
466,-231.0
467,-4.0
468,-382.0
469,-114.0
470,-28.0
471,-30.0
472,-98.0
473,-262.0
474,-208.0
475,-129.0
476,-158.0
477,-230.0
478,-330.0
479,0.0
480,-36.0
481,-226.0
482,-258.0
483,-118.0
484,-403.0
485,-317.0
486,-184.0
487,-229.0
488,-43.0
489,-69.0
490,-78.0
491,-194.0
492,-273.0
493,-229.0
494,-121.0
495,-361.0
496,-82.0
497,-16.0
498,-213.0
499,-314.0
500,-106.0
501,-310.0
502,-386.0
503,-347.0
504,-201.0
505,-147.0
506,-168.0
507,-39.0
508,-70.0
509,-93.0
510,-263.0
511,-182.0
512,-54.0
513,-317.0
514,-436.0
515,-98.0
516,-230.0
517,-306.0
518,-316.0
519,-328.0
520,-173.0
521,-78.0
522,-204.0
523,-18.0
524,-178.0
525,-304.0
526,-127.0
527,-269.0
528,-385.0
529,-257.0
530,-297.0
531,-61.0
532,-193.0
533,-292.0
534,-118.0
535,-216.0
536,-41.0
537,-351.0
538,-268.0
539,-243.0
540,-195.0
541,-27.0
542,-162.0
543,-165.0
544,-162.0
545,-289.0
546,-148.0
547,-170.0
548,-29.0
549,-250.0
550,-267.0
551,-194.0
552,-58.0
553,-316.0
554,-137.0
555,-208.0
556,-46.0
557,-62.0
558,-307.0
559,-23.0
560,-427.0
561,-133.0
562,-67.0
563,-303.0
564,-188.0
565,-222.0
566,-104.0
567,-257.0
568,-64.0
569,-404.0
570,-351.0
571,-228.0
572,-171.0
573,-227.0
574,-241.0
575,-133.0
576,-144.0
577,-255.0
578,-299.0
579,-52.0
580,-286.0
581,-367.0
582,-313.0
583,-390.0
584,0.0
585,-232.0
586,-341.0
587,-330.0
588,-65.0
589,-214.0
590,-131.0
591,-284.0
592,-327.0
593,0.0
594,-254.0
595,-50.0
596,-195.0
597,-121.0
598,-203.0
599,-266.0
600,-125.0
601,-43.0
602,-229.0
603,-376.0
604,-182.0
605,-207.0
606,-157.0
607,-96.0
608,-124.0
609,-232.0
610,-50.0
611,-29.0
612,-324.0
613,-208.0
614,-109.0
615,-165.0
616,-211.0
617,-345.0
618,-244.0
619,-68.0
620,-37.0
621,-44.0
622,-175.0
623,-257.0
624,-79.0
625,-461.0
626,-187.0
627,-128.0
628,-204.0
629,-265.0
630,-322.0
631,-274.0
632,-204.0
633,-247.0
634,-300.0
635,-335.0
636,-258.0
637,-199.0
638,-198.0
639,-163.0
640,-81.0
641,-257.0
642,-308.0
643,-286.0
644,-117.0
645,-133.0
646,-178.0
647,-159.0
648,-271.0
649,-20.0
650,-387.0
651,-100.0
652,-265.0
653,-169.0
654,-177.0
655,0.0
656,-181.0
657,-58.0
658,-229.0
659,-38.0
660,-299.0
661,-105.0
662,-172.0
663,-223.0
664,-99.0
665,-162.0
666,-87.0
667,-417.0
668,-98.0
669,-164.0
670,-321.0
671,-195.0
672,-292.0
673,-393.0
674,-224.0
675,-190.0
676,-68.0
677,-170.0
678,-128.0
679,-144.0
680,-276.0
681,-389.0
682,-183.0
683,-401.0
684,-124.0
685,-333.0
686,-68.0
687,-103.0
688,-223.0
689,-169.0
690,-288.0
691,-111.0
692,0.0
693,-263.0
694,-80.0
695,-13.0
696,-174.0
697,-107.0
698,-269.0
699,-410.0
700,-312.0
701,-313.0
702,-352.0
703,-250.0
704,-176.0
705,-429.0
706,-107.0
707,-257.0
708,-258.0
709,-274.0
710,-128.0
711,-323.0
712,-368.0
713,-186.0
714,-284.0
715,-166.0
716,-68.0
717,-272.0
718,-38.0
719,-68.0
720,-56.0
721,-232.0
722,-291.0
723,-266.0
724,-124.0
725,-217.0
726,-286.0
727,-189.0
728,-97.0
729,-115.0
730,-25.0
731,-306.0
732,-174.0
733,-196.0
734,-232.0
735,-171.0
736,-347.0
737,-113.0
738,-212.0
739,-18.0
740,-263.0
741,-53.0
742,-103.0
743,-418.0
744,-343.0
745,-32.0
746,-322.0
747,-266.0
748,-219.0
749,-115.0
750,-396.0
751,-105.0
752,-254.0
753,-297.0
754,-180.0
755,-183.0
756,-98.0
757,-356.0
758,-367.0
759,-450.0
760,-288.0
761,-288.0
762,-49.0
763,-369.0
764,-196.0
765,-345.0
766,-115.0
767,-156.0
768,-186.0
769,-338.0
770,-100.0
771,-252.0
772,-62.0
773,-85.0
774,-362.0
775,-159.0
776,-46.0
777,-265.0
778,-152.0
779,-80.0
780,-183.0
781,-135.0
782,-112.0
783,-133.0
784,-410.0
785,-140.0
786,0.0
787,-296.0
788,-287.0
789,-108.0
790,-253.0
791,-193.0
792,-110.0
793,-112.0
794,-437.0
795,-283.0
796,-191.0
797,-67.0
798,-88.0
799,-64.0
800,0.0
801,-114.0
802,-126.0
803,-374.0
804,-306.0
805,-295.0
806,-425.0
807,-74.0
808,-147.0
809,-367.0
810,-257.0
811,-231.0
812,-200.0
813,-236.0
814,-267.0
815,-186.0
816,-94.0
817,-24.0
818,-182.0
819,-357.0
820,-81.0
821,-197.0
822,-343.0
823,-95.0
824,-198.0
825,-132.0
826,-195.0
827,-168.0
828,-339.0
829,-81.0
830,-158.0
831,-132.0
832,-196.0
833,-42.0
834,-88.0
835,-66.0
836,-93.0
837,-41.0
838,-173.0
839,-333.0
840,-57.0
841,-62.0
842,-154.0
843,-140.0
844,-204.0
845,-184.0
846,-176.0
847,-204.0
848,-98.0
849,-81.0
850,-358.0
851,-408.0
852,-246.0
853,-101.0
854,-310.0
855,-166.0
856,-406.0
857,-210.0
858,-296.0
859,0.0
860,-105.0
861,-379.0
862,-189.0
863,-168.0
864,-182.0
865,-15.0
866,-213.0
867,-257.0
868,-342.0
869,-341.0
870,-184.0
871,-287.0
872,-21.0
873,-130.0
874,-160.0
875,-314.0
876,-436.0
877,-393.0
878,-178.0
879,-246.0
880,-370.0
881,-129.0
882,-87.0
883,-105.0
884,-259.0
885,-348.0
886,-407.0
887,-267.0
888,-314.0
889,-5.0
890,-384.0
891,-219.0
892,-63.0
893,-11.0
894,0.0
895,-191.0
896,-453.0
897,-186.0
898,-127.0
899,-112.0
900,-143.0
901,-231.0
902,-337.0
903,-239.0
904,-256.0
905,-16.0
906,-259.0
907,-232.0
908,-181.0
909,-348.0
910,-144.0
911,-236.0
912,-112.0
913,-83.0
914,-226.0
915,-201.0
916,-171.0
917,-90.0
918,-31.0
919,-133.0
920,-191.0
921,-300.0
922,-198.0
923,-91.0
924,-66.0
925,-305.0
926,-185.0
927,-242.0
928,-144.0
929,-102.0
930,-116.0
931,-59.0
932,-226.0
933,-16.0
934,-329.0
935,-193.0
936,-167.0
937,0.0
938,-379.0
939,-6.0
940,-48.0
941,-448.0
942,-161.0
943,-367.0
944,-177.0
945,-116.0
946,0.0
947,-136.0
948,-143.0
949,-108.0
950,-259.0
951,-305.0
952,-153.0
953,-128.0
954,-241.0
955,-63.0
956,-177.0
957,-261.0
958,-116.0
959,-226.0
960,-84.0
961,0.0
962,-18.0
963,-48.0
964,-253.0
965,-301.0
966,-214.0
967,-289.0
968,-240.0
969,0.0
970,-118.0
971,-81.0
972,-44.0
973,-108.0
974,-340.0
975,-219.0
976,-302.0
977,-408.0
978,0.0
979,-317.0
980,-266.0
981,-27.0
982,0.0
983,-201.0
984,-121.0
985,-124.0
986,-156.0
987,-363.0
988,-94.0
989,-36.0
990,-33.0
991,-64.0
992,0.0
993,-60.0
994,-311.0
995,-321.0
996,-353.0
997,-213.0
998,-262.0
999,-61.0
1000,-319.0
